1	+380009288377,+380008842997,361872,361880,361886,14,6,ANSWERED
2	+380009288377,+380006554040,362696,362774,362882,186,108,ANSWERED
3	+380009288377,+380009762939,366345,366364,366472,127,108,ANSWERED
4	+380009288377,+380005648239,368738,368807,368877,139,70,ANSWERED
5	+380009288377,+380006179838,368823,368849,368901,78,52,ANSWERED
6	+380009288377,+380003515493,368899,368901,368902,3,1,ANSWERED
7	+380009288377,+380003686529,371218,371276,371323,105,47,ANSWERED
8	+380009288377,+380008842997,371584,371605,371605,21,0,ANSWERED
9	+380009288377,+380005035413,371627,371709,371770,143,61,ANSWERED
10	+380009288377,+380004566121,372806,372881,373027,221,146,ANSWERED
11	+380009288377,+380007244185,373649,373701,373811,162,110,ANSWERED
12	+380009288377,+380007244185,374579,374621,374621,42,0,ANSWERED
13	+380009288377,+380004566121,374923,374966,375012,89,46,ANSWERED
14	+380009288377,+380004042933,376046,376110,376149,103,39,ANSWERED
15	+380009288377,+380004067427,376580,376642,376658,78,16,ANSWERED
16	+380009288377,+380004238984,377281,377358,377461,180,103,ANSWERED
17	+380009288377,+380000622361,377888,377950,377957,69,7,ABANDONED
18	+380009288377,+380003479829,378145,378146,378199,54,53,BUSY
19	+380009288377,+380004566121,378327,378337,378484,157,147,ANSWERED
20	+380009288377,+380008979250,378528,378614,378679,151,65,ANSWERED
21	+380009288377,+380005648239,379044,379089,379159,115,70,BUSY
22	+380009288377,+380000731059,379224,379225,379391,167,166,ANSWERED
23	+380009288377,+380004326957,379251,379317,379390,139,73,ANSWERED
24	+380009288377,+380004566121,379327,379349,379388,61,39,ANSWERED
25	+380009288377,+380007166489,379603,379667,379724,121,57,ABANDONED
26	+380009288377,+380008488282,379937,379963,380112,175,149,ANSWERED
27	+380009288377,+380003479829,380271,380274,380293,22,19,ANSWERED
28	+380009288377,+380003643755,380826,380838,381001,175,163,ANSWERED
29	+380009288377,+380007166489,380906,380983,381100,194,117,ANSWERED
30	+380009288377,+380005813054,381349,381390,381447,98,57,BUSY
31	+380009288377,+380001133229,381471,381491,381544,73,53,ANSWERED
32	+380009288377,+380009213855,381707,381731,381787,80,56,ANSWERED
33	+380009288377,+380006975577,381833,381834,381878,45,44,ANSWERED
34	+380009288377,+380000408406,382067,382086,382163,96,77,ANSWERED
35	+380009288377,+380009866624,382093,382130,382217,124,87,ABANDONED
36	+380009288377,+380003643755,382280,382341,382407,127,66,ANSWERED
37	+380009288377,+380009504183,382309,382314,382334,25,20,ANSWERED
38	+380009288377,+380000731059,382317,382330,382439,122,109,ANSWERED
39	+380009288377,+380004042933,382444,382448,382502,58,54,ANSWERED
40	+380009288377,+380009974159,383006,383019,383122,116,103,ABANDONED
41	+380009288377,+380004197055,383642,383709,383747,105,38,ANSWERED
42	+380009288377,+380008161232,383723,383733,383819,96,86,ANSWERED
43	+380009288377,+380005601920,384038,384070,384224,186,154,BUSY
44	+380009288377,+380005648239,384144,384213,384249,105,36,ABANDONED
45	+380009288377,+380006269069,384170,384246,384256,86,10,ANSWERED
46	+380009288377,+380009762939,384520,384524,384688,168,164,BUSY
47	+380009288377,+380006975577,384848,384923,385066,218,143,ANSWERED
48	+380009288377,+380007166489,384894,384975,385139,245,164,ANSWERED
49	+380009288377,+380003686529,385421,385498,385541,120,43,ABANDONED
50	+380009288377,+380004238984,385860,385929,386103,243,174,ANSWERED
51	+380009288377,+380000622361,386004,386063,386183,179,120,ANSWERED
52	+380009288377,+380007244185,386354,386389,386503,149,114,ANSWERED
53	+380009288377,+380007166489,386556,386602,386760,204,158,ANSWERED
54	+380009288377,+380005813054,386806,386813,386865,59,52,ANSWERED
55	+380009288377,+380008862449,386838,386872,386888,50,16,ANSWERED
56	+380009288377,+380007244185,388153,388188,388311,158,123,ANSWERED
57	+380009288377,+380000731059,388376,388427,388528,152,101,ANSWERED
58	+380009288377,+380004238984,388663,388732,388837,174,105,ANSWERED
59	+380009288377,+380009762939,388945,388993,389108,163,115,ANSWERED
60	+380009288377,+380004042933,389082,389148,389152,70,4,ANSWERED
61	+380009288377,+380006179838,389503,389564,389680,177,116,ANSWERED
62	+380009288377,+380001653372,389919,389963,390065,146,102,ABANDONED
63	+380009288377,+380008488282,390210,390233,390262,52,29,BUSY
64	+380009288377,+380007843700,390724,390787,390816,92,29,ABANDONED
65	+380009288377,+380007244185,390789,390829,390863,74,34,ANSWERED
66	+380009288377,+380004042933,391795,391854,391940,145,86,ANSWERED
